_id,CODICEIDENTIFICATIVOFARMACIA,CODFARMACIAASSEGNATODAASL,INDIRIZZO,DESCRIZIONEFARMACIA,PARTITAIVA,CAP,CODICECOMUNEISTAT,DESCRIZIONECOMUNE,FRAZIONE,CODICEPROVINCIAISTAT,SIGLAPROVINCIA,DESCRIZIONEPROVINCIA,CODICEREGIONE,DESCRIZIONEREGIONE,DATAINIZIOVALIDITA,DATAFINEVALIDITA,DESCRIZIONETIPOLOGIA,CODICETIPOLOGIA,LATITUDINE,LONGITUDINE,LOCALIZE
1668,10009,0,"Via Roma, 208",URBANI MASSIMO,04928261009,40,58115,LARIANO,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.71622,12.82146,1
1669,10010,0,"Via Cicerone, 2",EUROPA DI TIMPANO UGO & C. SNC,03833781002,42,58007,ANZIO,-,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,41.44687,12.62884,1
1670,10010,0,"Via Nettunense Km. 35,500",TIMPANO UGO,03833781002,42,58007,ANZIO,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2007,Ordinaria,1,41.44687,12.62884,1
1671,10010,0,"Via Nettunense Km. 35,500",EUROPA DI TIMPANO UGO & C. SNC,03833781002,42,58007,ANZIO,-,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,28/02/2013,Ordinaria,1,41.44687,12.62884,1
1672,10010,0,"Via Nettunense Km. 35,500",EUROPA DI TIMPANO UGO & C. SNC,09511801004,42,58007,ANZIO,-,58,RM,ROMA,120,LAZIO,2007-01-10T00:00:00,30/09/2010,Ordinaria,1,41.44687,12.62884,1
1673,10011,0,"Viale Salvo D'Acquisto, 16",CORE ALFONSO,09125050584,49,58111,VELLETRI,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.674,12.77585,1
1674,10012,0,"Via Martiri di Belfiore, 40",COMUNALE N. 8,-,40,58057,MARINO,S. MARIA DELLE MOLE,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,41.76159,12.62463,1
1675,10012,0,"Via Prati, 40",COMUNALE N. 8,-,40,58057,MARINO,S. MARIA DELLE MOLE,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,41.76159,12.62463,1
1676,10013,0,"P.za Vittorio Emanuele, 6",CALIFANO GIUSEPPE,04104021003,30,58035,COLONNA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,41.83233,12.75868,1
1677,10013,0,"via Frascati, 62 - 64",CALIFANO GIUSEPPE,04104021003,30,58035,COLONNA,-,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,41.83233,12.75868,1
1678,10014,0,"Via Niso, 22/24",ARDEA DR. BELLIZZI GIOVANNI,07198371002,40,58117,ARDEA,-,58,RM,ROMA,120,LAZIO,2007-01-04T00:00:00,31/08/2010,Ordinaria,1,41.61206,12.55329,1
1679,10014,0,"Via Niso, 16-24",BOTTARI,01312990041,40,58117,ARDEA,-,58,RM,ROMA,120,LAZIO,2015-01-03T00:00:00,31/03/2015,Ordinaria,1,41.61206,12.55329,1
1680,10014,0,"Via Niso, 16-24",BOTTARI,13129941004,40,58117,ARDEA,-,58,RM,ROMA,120,LAZIO,2015-01-04T00:00:00,-,Ordinaria,1,41.61206,12.55329,1
1681,10014,0,"Via Niso, 16-24",ARDEA DEL DR. GAETANO RIZZO & C. SAS,10707821004,40,58117,ARDEA,-,58,RM,ROMA,120,LAZIO,2010-01-09T00:00:00,28/02/2015,Ordinaria,1,41.61206,12.55329,1
1682,10014,0,"Via Niso, 22/24",BELLIZZI GIOVANNI,-,40,58117,ARDEA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/03/2007,Ordinaria,1,41.61206,12.55329,1
1683,10015,0,"Via Risorgimento, 125/151",MARCONI SAS DI MARCONI MARIA PIA,04187421005,41,58003,ALBANO LAZIALE,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.71127,12.6344,1
1684,10016,0,"Piazza Togliatti, 41",FIORELLI NICOLA,04201721000,40,58057,MARINO,SANTA MARIA DELLE MOLE,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.76159,12.62463,1
1685,10017,0,"Corso della Repubblica, 195",DONFRANCESCO SNC,04388481006,49,58111,VELLETRI,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.68969,12.77908,1
1686,10018,0,Piazza Roma 16,COMUNALE MONTEROTONDO 2,-,15,58065,MONTEROTONDO,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,42.06878,12.6236,1
1687,10018,0,"Piazza Roma, 16",AZIENDA PLURISERVIZI MONTEROTONDO - COMUNALE 2,-,15,58065,MONTEROTONDO,-,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.06878,12.6236,1
1688,10019,0,"Via Ovidio, 91",SANTONI SILVIA,09470160582,40,58079,POMEZIA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.6722,12.49866,1
1689,10020,0,"Piazza Vittime del Fascismo, 15",CARNEVALI ANDREA,04519661005,46,58046,GROTTAFERRATA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.78927,12.68002,1
1690,10021,0,"Corso Matteotti, 132",DE MARCHIS ALESSANDRO,04656471002,41,58003,ALBANO LAZIALE,-,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,41.72835,12.65902,1
1691,10021,0,"Corso Matteotti, 132",DE MARCHIS ALESSANDRO,00079800769,41,58003,ALBANO LAZIALE,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2010,Ordinaria,1,41.72835,12.65902,1
1692,10022,0,"Via Belardi, 17",CARAFA EMIDIO,04660391006,45,58043,GENZANO DI ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.67771,12.70611,1
1693,10023,0,"Via Nettunense, 192","MARINI SNC DR.COSTANZO,NICOLA,ML",01368120588,40,58003,ALBANO LAZIALE,CECCHINA,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/10/2007,Ordinaria,1,41.69323,12.64827,1
1694,10023,0,"Via Nettunense, 192","MARINI SNC DR.COSTANZO,NICOLA,ML",04571781006,40,58003,ALBANO LAZIALE,CECCHINA,58,RM,ROMA,120,LAZIO,2007-01-11T00:00:00,-,Ordinaria,1,41.69323,12.64827,1
1695,10024,0,"Corso Matteotti, 83/8",SATULLI MARCO,04700991005,41,58003,ALBANO LAZIALE,-,58,RM,ROMA,120,LAZIO,2010-01-09T00:00:00,-,Ordinaria,1,41.72981,12.6577,1
1696,10024,0,"Corso Matteotti, 83/8",SATULLI MARCO,00080620453,41,58003,ALBANO LAZIALE,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2010,Ordinaria,1,41.72981,12.6577,1
1697,10025,0,"Via Santa Maria Goretti, 68",PUTERI ERNESTO,04748871003,48,58072,NETTUNO,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.47738,12.69912,1
1698,10026,0,"Via Antonio Gramsci, 41",BATTELLINI LINA,04748301001,42,58007,ANZIO,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/05/2015,Ordinaria,1,41.4514,12.63461,1
1699,10026,0,"Via Antonio Gramsci, 41",VIAGRAMSCI SAS DI PESCOSOLIDO MARIA PIA & C.,12959781001,42,58007,ANZIO,-,58,RM,ROMA,120,LAZIO,2015-01-06T00:00:00,-,Ordinaria,1,41.4514,12.63461,1
1700,10027,0,"Piazza Garibaldi, 16",BARONE MARIA ANTONELLA,04763531003,48,58072,NETTUNO,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.47722,12.69403,1
1701,10028,0,"Via Ennio Visca, 41",PROVIDENTE ANDREA,12670781009,48,58072,NETTUNO,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.45891,12.66511,1
1702,10029,0,"Via Olanda, 2",INTERNAZIONALE DR FRANCO SANTONI,04898341005,40,58079,POMEZIA,TORVAIANICA,58,RM,ROMA,120,LAZIO,2008-01-01T00:00:00,31/12/2010,Ordinaria,1,41.62673,12.45737,1
1703,10029,0,"Via Olanda, 2",SANTONI FRANCO,-,40,58079,POMEZIA,TORVAIANICA,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/12/2007,Ordinaria,1,41.62673,12.45737,1
1704,10029,0,"Via Olanda, 2",SANTONI SAS DEL DR. FRANCO SANTONI & C.,11106261008,40,58079,POMEZIA,TORVAIANICA,58,RM,ROMA,120,LAZIO,2011-01-01T00:00:00,-,Ordinaria,1,41.62673,12.45737,1
1705,10030,0,"VIA LAURENTINA KM 25.5, 125",AZ. SOCIO SANITARIA POMEZIA N. 4,-,40,58079,POMEZIA,SANTA PROCULA,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,41.67051,12.53613,1
1706,10030,0,"Via Laurentina, 125",POMEZIA SERVIZI SPA - COMUNALE 4,05275911005,40,58079,POMEZIA,S. Procula,58,RM,ROMA,120,LAZIO,2010-01-04T00:00:00,-,Ordinaria,1,41.67051,12.53613,1
1707,10031,0,"Viale Vittorio Veneto, 50",TORRINO DELLA DR.SSA M. CATERINA SCARAMELLA & C. SAS,04450551009,46,58046,GROTTAFERRATA,Localit Valle Violata,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,41.9006,13.17742,1
1708,10031,0,"Viale Vittorio Veneto, 50",TORRINO DELLA DR.SSA M. CATERINA SCARAMELLA & C. SAS,04450551009,46,58048,JENNE,Localit Valle Violata,58,RM,ROMA,120,LAZIO,2011-01-01T00:00:00,28/02/2013,Ordinaria,1,41.9006,13.17742,1
1709,10031,0,"V.LE VITTORIO VENETO, 50",COM.LE GROTTAFERRATA N.3,-,46,58046,GROTTAFERRATA,VALLE VIOLATA,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/12/2010,Ordinaria,1,41.9006,13.17742,1
1710,10032,0,"Via Sebastiano Silvestri, 124-124/a",MARGUATI MARIA CRISTINA,10145190582,45,58043,GENZANO DI ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.70404,12.69127,1
1711,10033,0,"Viale del Lavoro, 1",PERETTI E SANTORI SNC,05126081008,43,58118,CIAMPINO,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.80257,12.60117,1
1712,10034,0,"Via Frascati, 11",COSTANZO LAURA,09301740586,40,58064,MONTE PORZIO CATONE,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2010,Ordinaria,1,41.81317,12.70097,1
1713,10034,0,"Via Tuscolo, 1",COSTANZO LAURA,10154500580,40,58064,MONTE PORZIO CATONE,-,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,41.81317,12.70097,1
1714,10035,0,"Corso V. Emanuele, 24",FAINA BEATRICE,09776050586,40,58070,NEMI,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.71758,12.7077,1
1715,10036,0,"Viale dei Coccei, 2",SPAZIANI ADRIANA,05626971005,44,58039,FRASCATI,COCCIANO,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.82583,12.67067,1
1716,10037,0,"VIA TUSCOLANA KM 27,900",FARMACIA COMUNALE BUERO,02315031001,40,58088,ROCCA PRIORA,-,58,RM,ROMA,120,LAZIO,2007-01-07T00:00:00,28/02/2013,Ordinaria,1,41.78222,12.78035,1
1717,10037,0,"Via Tuscolana Km 29,900",FARMACIA COMUNALE BUERO,02315031001,40,58088,ROCCA PRIORA,BUERO,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,41.78222,12.78035,1
1718,10037,0,"VIA TUSCOLANA KM 27,900",AZ. SPEC MARINO,-,40,58088,ROCCA PRIORA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/06/2007,Ordinaria,1,41.78222,12.78035,1
1719,10038,0,"Via Francesco Marini, 1",COMUNALE FRASCATI AZIENDA SPECIALE,07531151004,44,58039,FRASCATI,Villa Muti,58,RM,ROMA,120,LAZIO,2015-01-07T00:00:00,-,Ordinaria,1,41.82583,12.67067,1
1720,10038,0,"Via Francesco Marini, 1",COMUNALE FRASCATI STS MULTISERVIZI,07531151004,44,58039,FRASCATI,Villa Muti,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/06/2015,Ordinaria,1,41.82583,12.67067,1
1721,10039,0,"Via Genazzano,45",COMUNALE VALMONTONE S. ANNA,05716021000,38,58110,VALMONTONE,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,41.77562,12.92642,1
1722,10039,0,"Via Genazzano,45",SERVIZI INTERCOMUNALI SAS DIO MASTROVINCENZO MAURO & C.,05716021000,38,58110,VALMONTONE,-,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,41.77562,12.92642,1
1723,10040,0,"Viale Roma, 53",SANTA LUCIA DEL DOTT. GUALANO MICHELE & C. SNC,05819701003,49,58111,VELLETRI,Aria Fina,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.69307,12.77006,1
1724,10041,0,"VIA EMILIA ROMAGNA, 134",COMUNALE GENZANO N. 3,01038071005,45,58043,GENZANO DI ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.7004,12.69752,1
1725,10042,0,"Via Mura dei Francesi, 23",EREDI DE LAURENZI DELLE DR.SSE ANNA E LUCIA PERETTI & C. SNC,02315031001,43,58118,CIAMPINO,-,58,RM,ROMA,120,LAZIO,2007-01-07T00:00:00,31/08/2010,Ordinaria,1,41.80153,12.60407,1
1726,10042,0,"Via Mura dei Francesi, 23",EREDI DE LAURENZI DELLE DR.SSE ANNA E LUCIA PERETTI & C. SNC.,05970251004,43,58118,CIAMPINO,-,58,RM,ROMA,120,LAZIO,2010-01-09T00:00:00,28/02/2013,Ordinaria,1,41.80153,12.60407,1
1727,10042,0,"Via Mura dei Francesi, 23",EREDI DE LAURENZI DELLE DR.SSE ANNA E LUCIA PERETTI & C. SNC,05970251004,43,58118,CIAMPINO,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.80153,12.60407,1
1728,10043,0,"Piazza della Repubblica, 6",FOLIGNO GIOVANNA,05534131007,40,58009,ARICCIA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,29/02/2008,Ordinaria,1,41.66329,12.68663,1
1729,10043,0,"Piazza Corte, 6",BURCHIERI DR: ROBERTA,01789850854,40,58009,ARICCIA,-,58,RM,ROMA,120,LAZIO,2008-01-03T00:00:00,-,Ordinaria,1,41.66329,12.68663,1
1730,10044,0,"Largo Genova, 8",BARTOLOMUCCI ROBERTA FRANCESCA,01696091000,40,58117,ARDEA,NUOVA FLORIDA,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2014,Ordinaria,1,41.61206,12.55329,1
1731,10044,0,"Largo Genova, 8",BARTOLOMUCCI ROBERTA FRANCESCA S.A.S.,12900761003,40,58117,ARDEA,NUOVA FLORIDA,58,RM,ROMA,120,LAZIO,2014-01-10T00:00:00,-,Ordinaria,1,41.61206,12.55329,1
1732,10045,0,"Via Marcantonio Colonna, 2",VILLA DESIDERI,06223491009,47,58057,MARINO,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.77166,12.66692,1
1733,10046,0,Via Crocifisso,COMUNALE CROCIFISSO,01125551000,40,58009,ARICCIA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.70491,12.66109,1
1734,10047,0,"Via Olivella, 7-9-11",COMUNALE N.2 ALBANO,07156011004,41,58003,ALBANO LAZIALE,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.73021,12.64478,1
1735,10048,0,"Via Rossini, 12 A/C",PICCIOLO MARIA,00407660836,41,58003,ALBANO LAZIALE,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.72469,12.6566,1
1736,10049,0,"Piazza Dante Alighieri, 9",PASSARELLA NUNZIATO,00125100867,40,58009,ARICCIA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/06/2007,Ordinaria,1,41.70969,12.68962,1
1737,10049,0,"Piazza Dante Alighieri, 9",PASSARELLA NUNZIATO,-,40,58009,ARICCIA,-,58,RM,ROMA,120,LAZIO,2007-01-07T00:00:00,-,Ordinaria,1,41.70969,12.68962,1
1738,10050,0,"Via Circonvallazione di Ponente, 213",MORRONE PAOLO,06337131004,49,58111,VELLETRI,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.66318,12.76837,1
1739,10051,0,"Viale San Nilo, 77-81",SAN NILO DR.SSA ANNA RITA MACCHIAGODENA,06585821009,46,58046,GROTTAFERRATA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.78903,12.66619,1
1740,10052,0,"Via Filippo Turati, 9",COMUNALE 2 VELLETRI,-,49,58111,VELLETRI,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.69009,12.78873,1
1741,10053,0,"Via Fratelli Wright, 39 C/D",RIPOLI ROBERTO,02458330780,43,58118,CIAMPINO,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.79433,12.61516,1
1742,10054,0,"Via Col di Lana, 152",SENESI ALFREDO,05641841001,43,58118,CIAMPINO,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/06/2007,Ordinaria,1,41.79433,12.61516,1
1743,10054,0,"Via Col di Lana, 148/166",SENESI DR.  ALFREDO,00182941005,43,58118,CIAMPINO,-,58,RM,ROMA,120,LAZIO,2008-01-01T00:00:00,-,Ordinaria,1,41.79433,12.61516,1
1744,10054,0,"Via Col di Lana, 152",SENESI ALFREDO,02315031001,43,58118,CIAMPINO,-,58,RM,ROMA,120,LAZIO,2007-01-07T00:00:00,31/12/2007,Ordinaria,1,41.79433,12.61516,1
1745,10055,0,"Via Scipione Borghese, 31",LE VELE DI CARRADORI PAOLA,02060580590,48,58072,NETTUNO,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2007,Ordinaria,1,41.45853,12.67975,1
1746,10055,0,"Via Scipione Borghese, 31",EUROPA DI TIMPANO UGO & C. SNC,09511801004,48,58072,NETTUNO,-,58,RM,ROMA,120,LAZIO,2007-01-10T00:00:00,28/02/2013,Ordinaria,1,41.45853,12.67975,1
1747,10055,0,"Via Aldo Moro, 19",EUROPA DI TIMPANO UGO & C. SNC,09511801004,48,58072,NETTUNO,-,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,41.45853,12.67975,1
1748,10056,0,"Via Vittorio Emanuele, 45",MINELLI DAVID,01994180568,1010,56037,MONTE ROMANO,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,31/08/2010,Ordinaria,1,42.32542,11.90483,1
1749,10056,0,"Via Vittorio Emanuele, 45",MINELLI DAVID,01985340569,1010,56037,MONTE ROMANO,-,56,VT,VITERBO,120,LAZIO,2010-01-09T00:00:00,-,Ordinaria,1,42.32542,11.90483,1
1750,10056,0,"Via Vittorio Emanuele, 45",ARRIGO ROSSELLA,00253440564,1010,56037,MONTE ROMANO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,42.32542,11.90483,1
1751,10057,0,"Via Giuseppe Garibaldi, 52",BARBAGLI CARLO FELICE,00615010568,1028,56042,ORTE,ORTE SCALO,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.46115,12.38612,1
1752,10057,0,"Via Giuseppe Garibaldi, 52",BARBAGLI CARLO FELICE,00615010568,1029,56042,ORTE,ORTE SCALO,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,42.46115,12.38612,1
1753,10058,0,"Corso Umberto I, 33",S.BARTOLOMEO DELLA DR.SSA STEFANIA CITTADONI,00004510566,1037,56045,RONCIGLIONE,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,42.29132,12.2161,1
1754,10058,0,"Corso Umberto I, 33",S.BARTOLOMEO DELLA DR.SSA STEFANIA CITTADONI,01403140559,1037,56045,RONCIGLIONE,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,-,Ordinaria,1,42.29132,12.2161,1
1755,10060,0,"Viale Fiume, 6",BLASI LUIGIA,00088980560,1100,56059,VITERBO,BAGNAIA,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.42797,12.13434,1
1756,10061,0,"Via Roma, 16",BIANCHI MARIA RITA,00748300563,1010,56043,PIANSANO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.52052,11.82913,1
1757,10062,0,"Piazza Cavour, 12",BIGIOTTI MARCO,00341830560,1018,56053,VALENTANO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.56887,11.81814,1
1758,10063,0,"Largo Africa, 14",ROSSI DI DANIELA ROSSI,01248330563,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.4165,12.10394,1
1759,10063,0,"Via dell'Orologio Vecchio, 38",ROSSI DI DANIELA ROSSI,01863140560,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,30/09/2010,Ordinaria,1,42.4165,12.10394,1
1760,10063,0,"Via dell'Orologio Vecchio, 38",ROSSI DI DANIELA ROSSI,01248330563,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,42.4165,12.10394,1
1761,10064,0,"Corso Italia, 37",CARLINI KATIA,00046870564,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,42.41909,12.10685,1
1762,10064,0,"Corso Italia, 37",CARLINI KATIA,01903900569,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,-,Ordinaria,1,42.41909,12.10685,1
1763,10065,0,"Via Principe Amedeo, 126",CASALI EDOARDO,00594830564,1010,56026,FARNESE,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.55027,11.72234,1
1764,10066,0,"Via San Filippo, 8",CASSINI RENZO,01327290563,1030,56016,CARBOGNANO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,42.32434,12.28252,1
1765,10066,0,"Via Fontanavecchia, 38",CASSINI RENZO,01327290563,1030,56016,CARBOGNANO,-,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.32434,12.28252,1
1766,10067,0,"Via Guglielmo Marconi, 6",CATOCCI SNC,02120390568,1021,56001,ACQUAPENDENTE,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.76295,11.88764,1
1767,10068,0,"Via Caporossi, 15",CERULLI SNC DEI DOTTORI MARIA CONSUELO E ALBERTO CERULLI,01908370560,1010,56031,ISCHIA DI CASTRO,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,-,Ordinaria,1,42.53161,11.66608,1
1768,10068,0,"Via Caporossi, 15",CERULLI SNC,00020110565,1010,56031,ISCHIA DI CASTRO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,42.53161,11.66608,1
1769,10069,0,"Piazza del Popolo, 15",COMUNALE ORTE,00088570569,1028,56042,ORTE,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.44527,12.39293,1
1770,10070,0,Via Porsenna snc,FRANCIGENA SRL - COMUNALE S.BARBARA,00211940564,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/08/2010,Ordinaria,1,42.42068,12.10767,1
1771,10070,0,"Via Porsenna, snc",FRANCIGENA SRL - COMUNALE S.BARBARA,01733690562,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2010-01-09T00:00:00,-,Ordinaria,1,42.42068,12.10767,1
1772,10071,0,"L.go Tronsarelli, 41",CONTI ELDA,00030920565,1035,56027,GALLESE,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,42.37786,12.40451,1
1773,10071,0,"Largo Tronsarelli, 41",CONTI ELDA,00590730560,1035,56027,GALLESE,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,-,Ordinaria,1,42.37786,12.40451,1
1774,10072,0,"Via Indipendenza, 15",D'ERME ALESSANDRO,10303871007,1010,56028,GRADOLI,-,56,VT,VITERBO,120,LAZIO,2012-01-10T00:00:00,-,Ordinaria,1,42.62009,11.88099,1
1775,10072,0,"Via Indipendenza, 15",CORTESE BEATRICE,00824300560,1010,56028,GRADOLI,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,30/09/2012,Ordinaria,1,42.62009,11.88099,1
1776,10073,0,"Via Padre Luigi Maria Monti, 7 - 13",MORERA,01974050567,1012,56014,CAPRANICA,-,56,VT,VITERBO,120,LAZIO,2011-01-01T00:00:00,28/02/2013,Ordinaria,1,42.26152,12.15541,1
1777,10073,0,"Via Padre Luigi Maria Monti, 7",DI BARTOLOMEI MARIA,00076400563,1012,56014,CAPRANICA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,42.26152,12.15541,1
1778,10073,0,"Via Padre Luigi Maria Monti, 7 - 13",MORERA DELLA DR.SSA MARIA TERESA MARINO,01974050567,1012,56014,CAPRANICA,-,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.26152,12.15541,1
1779,10073,0,"Via Padre Luigi Maria Monti, 7 - 13",EREDI DI BARTOLOMEI MARIA,01988540561,1012,56014,CAPRANICA,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,31/12/2010,Ordinaria,1,42.26152,12.15541,1
1780,10074,0,"Via Di Corte, 3-5",FILIZZOLA SNC,00596350561,1033,56021,CIVITA CASTELLANA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.30207,12.43846,1
1781,10074,0,"Via Di Corte, 3-5",FILIZZOLA SNC,01869380566,1033,56021,CIVITA CASTELLANA,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,30/09/2010,Ordinaria,1,42.30207,12.43846,1
1782,10075,0,"Via Castel Vetulonia, 20",FILOSCIA LORENA,00789870565,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.41054,12.09979,1
